[ 2017-03-29T15:06:09+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchase/purchase_manage/prjid/4285/TAB_NUMBER/5/CASE_TYPE/ds | INFO: Tag[ route_check ] --START--
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 234 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index:  Form.php 第 964 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 269 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index:  Form.php 第 1053 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 211 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index:  Form.php 第 1053 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 211 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index:  Form.php 第 1053 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 269 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: Dfv Field.php 第 271 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index:  Form.php 第 1053 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 211 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index:  Form.php 第 1053 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 211 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index:  Form.php 第 1053 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 211 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index:  Form.php 第 1053 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 239 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | SQL: SELECT ID, NAME FROM ERP_USERS where ID='' [ RunTime:0.001000s ]
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 253 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: Dfv Field.php 第 255 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index:  Form.php 第 1053 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 274 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | SQL: SELECT ID, NAME  FROM ERP_FEE WHERE ISVALID = -1 AND ISONLINE = 0 and ID='' [ RunTime:0.000000s ]
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 297 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: Dfv Field.php 第 299 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index:  Form.php 第 1053 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 348 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: options Field.php 第 362 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: Dfv Field.php 第 365 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index:  Form.php 第 1053 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 348 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: options Field.php 第 362 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: Dfv Field.php 第 365 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index:  Form.php 第 1053 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 234 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index:  Form.php 第 1053 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 218 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index:  Form.php 第 1053 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 218 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index:  Form.php 第 1053 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 199 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 239 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | SQL: SELECT ID,NAME FROM ERP_SUPPLIER where ID='' [ RunTime:0.000000s ]
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: CHKADD Field.php 第 253 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: Dfv Field.php 第 255 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index:  Form.php 第 1053 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: attr Field.php 第 102 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FormeditType Field.php 第 126 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: FORMTYPE Field.php 第 184 行.
[ 2017-03-29T15:28:44+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: houzui Field.php 第 191 行.
